state,test_id,recall_vote,district
CO,3564352,Yes,11
CO,3425530,No,11
CO,3079211,Yes,11
CO,4500308,Yes,11
CO,2117872,Yes,11
CO,3315710,Yes,11
CO,1111654,DK,11
CO,2962554,No,11
CO,4899537,DK,11
CO,2779246,Yes,11
CO,1589325,Yes,11
CO,4437790,Yes,11
CO,4534644,No,11
CO,4329133,Yes,11
CO,152308,Yes,11
CO,3569341,Yes,11
CO,4444702,Yes,11
CO,3925505,No,11
CO,4587607,No,11
CO,1992107,Yes,11
CO,4359587,No,11
CO,2184235,Yes,11
CO,3514157,No,11
CO,1708504,No,11
CO,4878913,No,11
CO,2570638,No,11
CO,1403411,No,11
CO,1949194,Yes,11
CO,4555688,Yes,11
CO,402063,DK,11
CO,299201,DK,11
CO,1881537,DK,11
CO,4356213,No,11
CO,3151948,No,11
CO,3471964,Yes,11
CO,243390,Yes,11
CO,2048412,No,11
CO,3786884,Yes,11
CO,144652,No,11
CO,15666,DK,11
CO,984350,No,11
CO,1951008,No,11
CO,1875796,Yes,11
CO,4454499,Yes,11
CO,144473,DK,11
CO,2363538,DK,11
CO,2370257,No,11
CO,929016,Yes,11
CO,4926677,Yes,11
CO,1931234,Yes,11
CO,4752132,No,11
CO,3048885,DK,11
CO,875776,Yes,11
CO,551916,DK,11
CO,3550177,No,11
CO,1209848,Yes,11
CO,1044479,Yes,11
CO,1701387,DK,11
CO,4083661,No,11
CO,1232475,Yes,11
CO,4925941,Yes,11
CO,4104467,No,11
CO,2873906,Yes,11
CO,1047171,No,11
CO,545095,Yes,11
CO,1891238,No,11
CO,2891764,Yes,11
CO,4426167,No,11
CO,3785298,No,11
CO,3704629,DK,11
CO,22995,No,11
CO,2479301,No,11
CO,2300364,Yes,11
CO,2624088,Yes,11
CO,2431540,No,11
CO,4830739,Yes,11
CO,1984717,No,11
CO,2649136,No,11
CO,1431979,No,11
CO,4098492,Yes,11
CO,485168,Yes,11
CO,3412494,Yes,11
CO,4121769,Yes,11
CO,1784052,Yes,11
CO,3423847,Yes,11
CO,2450536,Yes,11
CO,3262123,Yes,11
CO,1870018,Yes,11
CO,1479017,No,11
CO,1445320,DK,11
CO,509720,Yes,11
CO,2711113,No,11
CO,3998683,No,11
CO,488849,Yes,11
CO,4276096,No,11
CO,6826,Yes,11
CO,4091156,DK,11
CO,831830,No,11
CO,400182,DK,11
CO,2674693,Yes,11
CO,706162,No,11
CO,1495680,No,11
CO,3082527,No,11
CO,4514033,Yes,11
CO,138347,Yes,11
CO,3030250,DK,11
CO,3649981,Yes,11
CO,583597,Yes,11
CO,3148958,Yes,11
CO,3387789,Yes,11
CO,3083579,DK,11
CO,1190597,No,11
CO,1999086,Yes,11
CO,439312,Yes,11
CO,4224814,Yes,11
CO,1832307,Yes,11
CO,774429,No,11
CO,2915537,No,11
CO,4770846,Yes,11
CO,500382,DK,11
CO,2055327,No,11
CO,1676490,Yes,11
CO,3497781,No,11
CO,4876624,DK,11
CO,391510,Yes,11
CO,1350647,Yes,11
CO,263678,No,11
CO,4971247,Yes,11
CO,4727230,Yes,11
CO,3513063,Yes,11
CO,3477704,DK,11
CO,2514995,Yes,11
CO,3821053,Yes,11
KS,2732293,DK,11
CO,1487584,Yes,11
CO,4352414,Yes,11
CO,2735668,Yes,11
CO,1214838,Yes,11
CO,4645818,No,11
CO,1772555,No,11
CO,3140561,No,11
CO,3588608,Yes,11
CO,3081287,No,11
CO,4922091,Yes,11
CO,1998304,No,11
CO,3874372,No,11
CO,1896195,No,11
CO,906509,Yes,11
CO,3135772,Yes,11
CO,4646457,Yes,11
CO,3005980,No,11
CO,621827,Yes,11
CO,3308510,Yes,11
CO,3510144,Yes,11
CO,4634520,No,11
CO,4885496,No,11
CO,4601358,Yes,11
CO,1100066,No,11
CO,1340310,Yes,11
CO,3416076,Yes,11
CO,1824804,DK,11
CO,2450147,No,11
CO,2132004,Yes,11
CO,3195817,Yes,11
CO,1625865,Yes,11
CO,951873,Yes,11
CO,1584198,No,11
CO,3576449,DK,11
CO,1602212,DK,11
CO,3935988,No,11
CO,4307381,Yes,11
CO,2791948,No,11
CO,1576534,Yes,11
CO,3139658,No,11
CO,598225,No,11
CO,2507760,Yes,11
CO,3292706,No,11
CO,1350796,DK,11
CO,4002868,Yes,11
CO,845700,Yes,11
CO,2824629,No,11
CO,56135,No,11
CO,3356893,Yes,11
CO,896768,No,11
CO,3545790,No,11
CO,1342071,DK,11
CO,4042867,No,11
CO,4357372,No,11
CO,3121260,Yes,11
CO,323265,Yes,11
CO,2970410,Yes,11
CO,1931867,No,11
CO,2574020,No,11
CO,1911539,No,11
CO,4774351,Yes,11
CO,1447680,DK,11
CO,886214,Yes,11
CO,2116741,Yes,11
CO,2770048,DK,11
CO,1248386,No,11
CO,4220383,No,11
CO,1120410,Yes,11
CO,913431,Yes,11
CO,1783938,No,11
CO,1571923,DK,11
CO,611840,Yes,11
CO,238324,No,11
CO,384874,Yes,11
CO,3058138,No,11
CO,2747176,No,11
CO,2492782,Yes,11
CO,2375120,No,11
CO,59724,Yes,11
CO,4781541,Yes,11
CO,821308,No,11
CO,2244944,DK,11
CO,2390184,Yes,11
CO,3203418,No,11
CO,4627168,No,11
CO,1791438,No,11
CO,4202983,Yes,11
CO,3172875,No,11
CO,3645071,No,11
CO,2953594,No,11
CO,4309939,No,11
CO,3139789,Yes,11
CO,3489524,Yes,11
CO,2914871,Yes,11
CO,3690580,No,11
CO,4666882,Yes,11
CO,3510464,Yes,11
CO,3861318,Yes,11
CO,571385,No,11
CO,93810,Yes,11
CO,4913692,No,11
CO,487393,Yes,11
CO,4938595,No,11
CO,1617956,Yes,11
CO,4885194,Yes,11
CO,1365228,No,11
CO,17434,No,11
CO,2943677,Yes,11
CO,1119257,Yes,11
CO,4189270,Yes,11
CO,3202383,DK,11
CO,921643,DK,11
CO,1473997,No,11
CO,1974722,No,11
CO,2938701,Yes,11
CO,442401,No,11
CO,248311,DK,11
CO,3487694,Yes,11
CO,2516290,Yes,11
CO,4964868,Yes,11
CO,1988230,DK,11
CO,660963,No,11
CO,1344449,No,11
CO,670301,Yes,11
CO,2914566,Yes,11
CO,4944330,Yes,11
CO,220935,DK,11
CO,2050042,No,11
CO,283631,Yes,11
CO,3968981,Yes,11
CO,1099169,No,11
CO,3907497,Yes,11
CO,303738,No,11
WI,110900,DK,11
CO,3318144,No,11
CO,3970570,DK,11
CO,1344254,DK,11
CO,2432394,Yes,11
CO,4191348,No,11
CO,264913,Yes,11
CO,3254269,Yes,11
CO,1552416,No,11
CO,1130599,Yes,11
CO,3523683,Yes,11
CO,4768273,No,11
CO,2760587,No,11
CO,150874,Yes,11
CO,2410247,DK,11
CO,368297,DK,11
CO,3229583,No,11
CO,4345564,Yes,11
CO,2968539,No,11
CO,154792,No,11
CO,4650470,DK,11
CO,2679289,No,11
CO,2313053,No,11
CO,3924299,No,11
CO,555789,Yes,11
CO,2303938,DK,11
CO,1613448,No,11
CO,3146454,No,11
CO,1456606,No,11
CO,1103463,DK,11
CO,1330999,No,11
CO,4619934,Yes,11
CO,425850,Yes,11
CO,968924,DK,11
CO,4151918,No,11
CO,1438078,DK,11
CO,2613159,Yes,11
CO,1675016,Yes,11
CO,202879,DK,11
CO,4353362,Yes,11
CO,2462063,No,11
CO,3291219,No,11
CO,4760295,Yes,11
CO,1310484,Yes,11
CO,2464504,No,11
CO,1087904,Yes,11
CO,1630110,No,11
CO,4564211,Yes,11
CO,1646421,No,11
CO,4484572,Yes,11
CO,4032848,Yes,11
CO,2205186,Yes,11
SC,1328743,Yes,11
CO,1508914,DK,11
CO,4854795,Yes,11
CO,2406879,No,11
CO,4401801,No,11
CO,4312075,No,11
CO,4101457,No,11
CO,4265860,No,11
CO,1044182,Yes,11
CO,2401178,Yes,11
CO,2554363,Yes,11
AL,1569676,No,11
CO,3269242,No,11
CO,4224109,Yes,11
CO,2349213,Yes,11
CO,4673684,Yes,11
CO,2504754,No,11
CO,2077825,Yes,11
CO,4772884,No,11
CO,3042247,DK,11
CO,641013,Yes,11
CO,1563587,Yes,11
CO,4403703,No,11
CO,4947312,No,11
CO,4601130,No,11
CO,2017550,DK,11
CO,75501,No,11
CO,2602659,Yes,11
CO,1450050,Yes,11
CO,3416257,Yes,11
CO,2170590,Yes,11
CO,2393336,Yes,11
CO,4613618,Yes,11
CO,4909341,No,11
CO,4023559,No,11
CO,4308431,Yes,11
CO,1040902,DK,11
CO,2733362,Yes,11
CO,2996728,No,11
CO,2375072,No,11
CO,3795622,DK,11
CO,3069375,DK,11
CO,4318857,Yes,11
CO,273171,Yes,11
CO,2923329,Yes,11
CO,2280461,Yes,11
CO,4041272,No,11
CO,617420,No,11
CO,113805,No,11
CO,3052077,Yes,11
CO,234762,Yes,11
CO,780759,DK,11
CO,2654434,Yes,11
CO,4147842,No,11
CO,2622334,No,11
CO,2982298,Yes,11
CO,779174,Yes,11
CO,2435173,No,11
CO,3385169,Yes,11
CO,528066,DK,11
CO,2008414,DK,11
CO,1724174,No,11
CO,820266,No,11
CO,4260742,No,11
CO,4509745,DK,11
CO,10301,No,11
CO,2385587,Yes,11
CO,4699055,DK,11
CO,1562264,Yes,11
CO,1363095,No,11
CO,2474556,No,11
CO,50991,Yes,11
CO,1623563,No,11
CO,2837778,Yes,11
CO,1652913,Yes,11
CO,2260098,DK,11
CO,4294153,No,11
CO,3693975,Yes,11
CO,3877521,Yes,11
CO,2646638,No,11
CO,2132988,DK,11
CO,2776197,No,11
CO,3511149,Yes,11
CO,575044,Yes,11
CO,4612572,Yes,11
CO,2275215,Yes,11
CO,3783614,Yes,11
CO,2082742,No,11
CO,2023057,Yes,11
CO,3539726,No,11
CO,4679575,Yes,11
CO,2790345,No,11
CO,4200683,No,11
CO,1927385,No,11
CO,3304771,Yes,11
CO,2568746,Yes,11
CO,1764126,Yes,11
CO,2140085,No,11
CO,4678796,DK,11
CO,4999497,Yes,11
CO,1557708,DK,11
CO,2613438,DK,11
CO,3814442,DK,11
CO,4808714,Yes,11
CO,534964,Yes,11
GA,4712699,No,11
CO,381506,No,11
CO,1853251,DK,11
CO,4141576,DK,11
CO,1709628,Yes,11
CO,2960435,DK,11
CO,955473,No,11
CO,3020502,Yes,11
CO,3070966,DK,11
CO,3832054,Yes,11
CO,576076,Yes,11
CO,3253654,Yes,11
CO,1697463,Yes,11
CO,1754924,No,11
CO,1016284,Yes,11
CO,3639666,DK,11
CO,952806,Yes,11
CO,4994455,Yes,11
CO,769790,Yes,11
CO,1191413,Yes,11
CO,2395208,DK,11
CO,2021292,Yes,11
CO,4818670,No,11
CO,3854033,No,11
CO,3253881,DK,11
CO,1808742,Yes,11
CO,4803737,Yes,11
CO,4696523,DK,11
CO,562078,DK,11
CO,2181211,Yes,11
CO,238586,Yes,11
CO,3962173,DK,11
CO,4644211,Yes,11
CO,1716828,No,11
CO,3820095,No,11
CO,3264265,DK,11
CO,656243,No,11
CO,2307919,No,11
CO,2846485,No,11
CO,3806957,No,11
NM,3081224,Yes,11
SC,4074191,DK,11
CO,2652964,No,11
CO,3356876,DK,11
CO,270614,Yes,11
CO,4342944,Yes,11
CO,650562,Yes,11
CO,3373923,DK,11
CO,3409745,No,11
CO,3616333,No,11
CO,2383560,No,11
CO,1004792,No,11
CO,724281,No,11
CO,4539989,Yes,11
CO,1795969,DK,11
CO,4650116,DK,11
CO,3664449,Yes,11
CO,4242478,Yes,11
CO,254722,No,11
CO,2255198,No,11
CO,4037142,Yes,11
CO,131498,DK,11
CO,3271177,DK,11
CO,3672247,No,11
CO,2686330,Yes,11
CO,2335791,Yes,11
CO,1262167,No,11
CO,4120769,DK,11
CO,978749,DK,11
CO,4133363,Yes,11
CO,4000747,Yes,11
CO,4266244,DK,11
CO,403436,Yes,11
CO,4163307,DK,11
CO,3035960,Yes,11
CO,2409082,Yes,11
CO,4626501,DK,11
CO,4720878,DK,11
CO,4885646,DK,11
CO,3366804,DK,11
CO,2474847,Yes,11
CO,4429151,DK,11
CO,4681907,Yes,11
CO,2170523,Yes,11
CO,2619085,No,11
CO,3077279,Yes,11
CO,177628,Yes,11
CO,2714271,DK,11
CO,4287415,No,11
CO,3734265,No,11
CO,777957,DK,11
CO,154825,Yes,11
CO,4977643,No,11
CO,3583810,Yes,11
CO,2150171,No,11
CO,49189,No,11
CO,1484907,No,11
CO,2878853,DK,11
CO,1076461,Yes,11
CO,2139630,No,11
CO,4480792,DK,11
CO,4747076,DK,11
CO,3590194,Yes,11
CO,4782853,Yes,11
CO,4381673,No,11
CO,3056372,Yes,11
CO,2688379,No,11
CO,2865089,Yes,11
CO,3043996,Yes,11
CO,1318160,Yes,11
CO,3229249,Yes,11
CO,516398,No,11
CO,2437210,Yes,11
CO,672621,Yes,11
CO,4987696,DK,11
CO,4270594,Yes,11
CO,4026034,Yes,11
CO,1192335,Yes,11
CO,4794351,DK,11
CO,3324852,No,11
CO,700324,Yes,11
CO,1400378,DK,11
CO,2852193,DK,11
CO,16861,DK,11
CO,3813030,Yes,11
WI,1832898,No,11
CO,3051375,No,11
CO,2962373,DK,11
CO,41177,DK,11
CO,2776584,DK,11
CO,3454100,No,11
CO,2048818,No,11
CO,329652,No,11
CO,908098,Yes,11
CO,3223224,No,11
CO,4389261,DK,11
CO,4157230,Yes,11
CO,1267276,No,11
CO,640160,Yes,11
CO,148523,Yes,11
CO,3596104,No,11
CO,1093478,DK,11
NY,2259649,Yes,11
CO,2847656,Yes,11
CO,2720981,No,11
CO,102776,No,11
CO,274121,Yes,11
CO,4189662,No,11
CO,955271,No,11
CO,334548,Yes,11
CO,2266167,DK,11
CO,2436402,No,11
CO,4561881,No,11
CO,1017204,Yes,11
CO,1786905,No,11
CO,2636111,Yes,11
CO,2350422,Yes,11
CO,1482637,Yes,11
CO,1454395,Yes,11
CO,120439,No,11
CO,4314327,Yes,11
CO,4967067,Yes,11
CO,815770,No,11
CO,2553439,No,11
CO,2790761,DK,11
CO,673022,No,11
CO,535657,Yes,11
CO,2878823,DK,11
CO,629118,DK,11
CO,4585538,Yes,11
CO,2952633,DK,11
CO,4748305,Yes,11
CO,3496323,Yes,11
CO,2683910,DK,11
CO,2334624,No,11
CO,3751292,DK,11
CO,4848196,Yes,11
CO,1139063,DK,11
CO,2821259,No,11
CO,3192715,No,11
LA,1222332,Yes,11
CA,3625583,DK,11
CO,4217184,No,11
CO,2445073,No,11
CO,716285,Yes,11
CO,3022691,No,11
CO,1776690,No,11
CO,42035,No,11
CO,4980572,No,11
CO,3031382,DK,11
CO,1690544,Yes,11
CO,3301075,No,11
CO,3957335,No,11
CO,4122075,No,11
CO,852296,Yes,11
CO,3986864,DK,11
CA,3142066,Yes,11
CO,502879,No,11
CO,2346721,No,11
CO,564078,Yes,11
CO,1279803,DK,11
AZ,733964,DK,11
CO,3142257,No,11
CO,217634,Yes,11
CO,4712526,Yes,11
CO,4196836,DK,11
CO,1760894,Yes,11
CO,4561799,No,11
CO,3572184,Yes,11
CO,1794395,DK,11
CO,1902290,Yes,11
CO,3396240,No,11
CO,2251504,Yes,11
CO,2452596,Yes,11
CO,930989,No,11
CO,2509114,No,11
CO,1247105,No,11
CO,34502,DK,11
CO,3517438,Yes,11
CO,839362,DK,11
CO,793833,DK,11
CO,4838816,No,11
CO,3122136,No,11
CO,353041,No,11
CO,236488,Yes,11
CO,114153,Yes,11
CO,3185339,DK,11
CO,4022023,DK,11
CO,4580744,DK,11
CO,1775015,No,11
CO,489833,Yes,11
CO,1466153,No,11
CO,2391137,No,11
CO,443116,DK,11
CO,4626123,No,11
CO,3110782,DK,11
CO,3225846,No,11
CO,1138048,No,11
CO,1522067,Yes,11
CO,1806758,DK,11
CO,2685579,Yes,11
CO,2529994,Yes,11
CO,338655,DK,11
CO,3913793,Yes,11
CO,2895210,DK,11
CO,2102845,DK,11
CO,1497557,DK,11
CO,500931,Yes,11
CO,2673963,Yes,11
CO,2056294,Yes,11
CO,858831,DK,11
CO,2218155,Yes,11
CO,3191383,DK,11
CO,3128340,No,11
CO,4889995,DK,11
CO,2599131,Yes,11
CO,3126323,No,11
CO,1988084,No,11
CO,4008397,Yes,11
CO,1332111,No,11
CO,289729,Yes,11
CO,1497723,Yes,11
CO,1365035,No,11
CO,4586682,DK,11
CO,4139491,DK,11
CO,4154731,Yes,11
CO,2738063,Yes,11
CO,4231506,Yes,11
CO,1545005,Yes,11
CO,3962079,Yes,11
CO,2981324,DK,11
CO,3875181,No,11
CO,2819257,DK,11
CO,4404345,No,11
CO,4084718,No,11
CO,1886342,Yes,11
CO,1319053,No,11
CO,13906,Yes,11
CO,27584,Yes,11
CO,2215644,Yes,11
CO,2829582,No,11
CO,4846395,No,11
CO,1661675,Yes,11
CO,998405,No,11
CO,2661885,Yes,11
OR,2289472,DK,11
CO,4428345,DK,11
CO,2359737,Yes,11
CO,3823671,No,11
CO,3393497,No,11
CO,3746515,DK,11
AZ,2977032,Yes,11
CO,3098193,Yes,11
CO,3631918,No,11
CO,4580009,Yes,11
CO,2807861,No,11
CO,4955245,DK,11
CO,1930778,Yes,11
CO,2550560,Yes,11
CO,1194686,Yes,11
CO,1008805,No,11
CO,443387,DK,11
CO,3602899,No,11
CO,3680078,No,11
CO,2007220,No,11
CO,2125408,Yes,11
CO,4783572,DK,11
CO,912988,No,11
CO,1132870,No,11
CO,1008923,No,11
CO,1947495,No,11
CO,2575445,No,11
CO,3772715,No,11
CO,604513,DK,11
CO,2725975,Yes,11
CO,1019545,DK,11
CO,2430487,No,11
CO,4071846,DK,11
CO,710481,Yes,11
CO,1407239,DK,11
CO,3140146,DK,11
CO,265938,DK,11
CO,719997,DK,11
CO,2956809,Yes,11
CO,3525212,No,11
CO,527196,No,11
CO,2357898,No,11
CO,789625,No,11
CO,278018,No,11
CO,3130227,Yes,11
CO,3464331,No,11
CO,637249,DK,11
CO,1228656,No,11
CO,4193703,DK,11
CO,4680535,DK,11
CO,4231302,Yes,11
CO,4700326,Yes,11
CO,764173,DK,11
CO,1486533,No,11
CO,480574,DK,11
CO,1726562,Yes,11
CO,3787765,No,11
CO,4058987,DK,11
CO,448217,Yes,11
CO,875005,No,11
CO,3607808,DK,11
CO,3921085,DK,11
AL,4973635,DK,11
CO,4120823,DK,11
CO,3605436,No,11
CO,3469342,Yes,11
CO,130301,No,11
CO,3621677,DK,11
CO,3364797,No,11
CO,3433584,DK,11
CO,4329880,Yes,11
CO,1106240,Yes,11
CO,1714265,Yes,11
CO,4037566,Yes,11
CO,4225969,No,11
CO,3453050,No,11
CO,366026,Yes,11
CO,808842,No,11
CO,3397068,No,11
CO,4063704,No,11
CO,1548495,DK,11
CO,1659880,No,11
CO,1781732,No,11
CA,3959004,No,11
CO,4644103,Yes,11
CO,1151404,Yes,11
CO,1498693,No,11
CO,354599,No,11
CO,3113524,No,11
CO,3948899,Yes,11
CO,4132440,DK,11
CO,4498796,Yes,11
CO,3767332,Yes,11
CO,1538484,Yes,11
CO,1156835,DK,11
CO,4914169,No,11
CO,3997735,No,11
CO,3087536,DK,11
CO,3441280,No,11
CO,1171007,DK,11
CO,3686486,No,11
CO,4235301,Yes,11
CO,4203162,Yes,11
CO,2524137,DK,11
CO,3669818,Yes,11
CO,4692736,Yes,11
CO,420175,DK,11
CO,4451235,No,11
CO,1180813,No,11
CO,4579009,Yes,11
CO,4675741,Yes,11
CO,2821713,No,11
CO,2387717,No,11
CO,4197330,Yes,11
CO,1014875,No,11
CO,1236457,Yes,11
CO,137062,No,11
CO,1106878,Yes,11
CO,4645403,No,11
CO,4906105,No,11
CO,498295,DK,11
CO,3531675,Yes,11
CO,4504902,DK,11
CO,1758148,Yes,11
CO,403345,DK,11
CO,4641718,Yes,11
CO,4150364,Yes,11
CO,4546568,Yes,11
CO,4265704,No,11
CO,4660182,Yes,11
CO,2638267,Yes,11
CO,2879871,DK,11
CO,3504990,DK,11
CO,3852962,No,11
CO,3454449,No,11
CO,1673293,DK,11
CO,3734817,No,11
CO,731612,Yes,11
CO,1028685,Yes,11
CO,4467477,Yes,11
CO,3393620,DK,11
CO,3451985,DK,11
CO,2805322,No,11
CO,1025574,Yes,11
CO,508900,DK,11
CO,976693,DK,11
CO,1498466,Yes,11
CO,778547,DK,11
CO,2776141,DK,11
CO,3970352,DK,11
AK,99160,Yes,11
CO,2958348,Yes,11
CO,480682,No,11
CO,4115878,No,11
CO,1216956,Yes,11
CO,1779329,Yes,11
CO,4228062,No,11
CO,4628915,No,11
CO,3256745,DK,11
CO,4351454,Yes,11
CO,3065117,No,11
CO,2024130,Yes,11
CO,3832158,DK,11
WA,2568651,DK,11
CO,4933318,No,11
CO,4276323,Yes,11
CO,3047392,Yes,11
CO,4570308,No,11
CO,4015019,DK,11
CO,4866488,Yes,11
CO,336916,DK,11
CO,3022486,Yes,11
CO,4313906,No,11
CO,813459,DK,11
CO,2748059,Yes,11
CO,1671800,DK,11
CO,2162719,No,11
CO,2228895,No,11
CO,361845,Yes,11
CO,1390013,DK,11
CO,2454794,No,11
CO,386896,DK,11
CO,1414228,DK,11
CO,4282043,No,11
CO,2883815,DK,11
CO,2745106,DK,11
CO,2708618,DK,11
CO,2538478,No,11
CO,4878325,Yes,11
CO,1916934,DK,11
CO,3840449,DK,11
CO,3010430,Yes,11
CO,768061,DK,11
CO,88412,No,11
CO,4414530,No,11
CO,2484499,No,11
CO,2658208,Yes,11
CO,4728017,No,11
CO,3548646,DK,11
CO,306350,Yes,11
CO,4854985,No,11
CO,2526517,No,11
CO,3318725,Yes,11
CO,4605113,Yes,11
CO,3579223,DK,11
CO,1662633,No,11
CO,18860,DK,11
CO,3015276,DK,11
CO,4018179,Yes,11
CO,1561034,No,11
CO,3616596,DK,11
CO,4503700,Yes,11
CO,2021784,Yes,11
CO,3314860,No,11
CO,2903125,Yes,11
CO,2636085,No,11
CO,1909640,DK,11
CO,4497306,DK,11
CO,1346796,Yes,11
CO,2734433,DK,11
CO,699502,DK,11
CO,1208799,Yes,11
CO,4649356,No,11
CO,4965142,No,11
CO,4083269,Yes,11
CO,2846180,Yes,11
CO,1268125,No,11
CO,2259771,No,11
CO,4786813,DK,11
CO,2684672,DK,11
CO,2646589,Yes,11
CO,4780304,DK,11
CO,2167985,No,11
CO,869403,Yes,11
CO,4971187,No,11
CO,1929792,Yes,11
CO,2421602,No,11
CO,4272041,DK,11
CO,2722238,No,11
CO,1754819,Yes,11
CO,2572771,No,11
CO,1541198,Yes,11
CO,4512024,No,11
CO,4629903,DK,11
CO,3039819,DK,11
CO,4271811,DK,11
CO,1322370,No,11
CO,1510411,DK,11
CO,2119522,DK,11
CO,1481143,DK,11
CO,199604,No,11
CO,2213598,No,11
CO,3112068,Yes,11
CO,3477493,No,11
CO,1917264,Yes,11
CO,2769534,DK,11
CO,3767963,DK,11
CO,1622316,No,11
CO,397620,No,11
CO,1650397,Yes,11
CO,1761127,Yes,11
CO,4097321,No,11
CO,3927305,No,11
CO,581291,No,11
CO,2359620,DK,11
CO,4355677,Yes,11
CO,581489,Yes,11
CO,2155442,Yes,11
CO,3642259,DK,11
CO,3832510,No,11
CO,4218788,Yes,11
CO,2628866,Yes,11
CO,4767246,DK,11
CO,4359354,DK,11
CO,25227,No,11
CO,1208353,Yes,11
CO,4946392,Yes,11
CO,3960632,DK,11
CO,1495064,DK,11
CO,186039,DK,11
CO,1352144,DK,11
CO,3160096,Yes,11
CO,4807816,No,11
CO,1098577,DK,11
CO,2850713,No,11
CO,3170044,No,11
CO,2836646,DK,11
CO,3805547,No,11
CO,152375,Yes,11
CO,4156661,DK,11
CO,2474737,Yes,11
CO,2857273,Yes,11
CO,2550271,Yes,11
CO,1996702,Yes,11
CO,3712277,Yes,11
CO,624699,No,11
CO,4161750,DK,11
CO,3154073,No,11
CO,2581534,No,11
CO,2539254,No,11
CO,3466669,Yes,11
CO,4265842,DK,11
CO,3120556,Yes,11
CO,4320888,Yes,11
CO,2197325,Yes,11
CO,4694691,Yes,11
CO,4995340,No,11
CO,4789215,No,11
CO,326789,No,11
CO,1615412,DK,11
CO,1395125,Yes,11
CO,3286341,Yes,11
CO,3707923,No,11
CO,473409,DK,11
CO,4496398,Yes,11
CO,878876,No,11
CO,453189,Yes,11
CO,4307500,Yes,11
CO,3627225,No,11
CO,2349845,DK,11
CO,1618410,No,11
CO,2163139,Yes,11
CO,2215254,DK,11
CO,3409052,DK,11
CO,1600723,No,11
CO,1222674,DK,11
CO,3287875,Yes,11
CO,108858,Yes,11
CO,1446992,Yes,11
CO,90284,Yes,11
CO,715838,No,11
CO,4171098,No,11
CO,173842,No,11
CO,3278396,No,11
CO,2293948,No,11
CO,4340814,DK,11
CO,202205,No,11
CO,2739692,DK,11
CO,4535991,Yes,11
NA,396009,No,11
CO,3022553,Yes,11
CO,1646602,DK,11
CO,378843,DK,11
CO,1874037,No,11
CO,1320065,DK,11
CO,1905677,Yes,11
CO,1582348,No,11
CO,3028771,Yes,11
CO,2962508,No,11
CO,597851,No,11
CO,836456,DK,11
CO,3877806,Yes,11
CO,1191911,DK,11
CO,4268416,DK,11
CO,4506831,Yes,11
CO,2157421,Yes,11
CO,620263,DK,11
CO,1802654,No,11
CO,3557380,Yes,11
CO,817968,DK,11
CO,2938830,DK,11
CO,1452452,No,11
CO,350181,No,11
CO,558267,Yes,11
CO,1980951,Yes,11
CO,4573070,Yes,11
CO,3114981,Yes,11
CO,494446,DK,11
CO,32247,DK,11
CO,3712906,Yes,11
CO,4848016,DK,11
CO,1697699,Yes,11
CO,2826994,Yes,11
CO,4628378,No,11
CO,2541048,DK,11
CO,1466799,Yes,11
CO,641264,DK,11
CO,4787712,No,11
CO,4667501,Yes,11
CO,935186,DK,11
CO,187091,No,11
CO,269950,No,11
CO,899239,DK,11
CO,4554308,Yes,11
CO,2353643,No,11
CO,1688230,DK,11
CO,4948801,Yes,11
CO,3905059,Yes,11
CO,1912466,Yes,11
CO,3773112,No,11
CO,4392446,Yes,11
CO,31039,Yes,11
CO,977695,DK,11
CO,600945,No,11
CO,1533640,No,11
CO,1925278,DK,11
CO,3778446,Yes,11
CO,2262418,Yes,11
CO,2854613,DK,11
CO,2920937,No,11
CO,4309201,No,11
CO,1384841,DK,11
CO,2642199,DK,11
CO,3706736,Yes,11
CO,4190432,No,11
CO,2507866,Yes,11
CO,656888,DK,11
CO,1594211,Yes,11
CO,3665402,DK,11
CO,2843749,No,11
CO,953675,DK,11
CO,2061958,DK,11
CO,1373942,DK,11
CO,2570897,No,11
CO,4601731,Yes,11
CO,2733641,Yes,11
CO,4999481,DK,11
CO,3127737,Yes,11
CO,1508650,No,11
CO,3479214,Yes,11
CO,515184,Yes,11
CO,1250830,Yes,11
CO,1435966,No,11
CO,1372479,Yes,11
CO,2883235,DK,11
CO,4694008,Yes,11
CO,4754899,No,11
CO,4131544,No,11
CO,3104622,No,11
CO,1755497,DK,11
CO,3788340,DK,11
CO,3987632,No,11
CO,3843107,No,11
CO,3131732,Yes,11
CO,153135,DK,11
CO,4403707,Yes,11
CO,3212115,No,11
CO,4304599,DK,11
CO,4139561,DK,11
CO,2096415,DK,11
CO,3907262,Yes,11
CO,1141177,No,11
CO,3645253,Yes,11
CO,1236601,No,11
CO,1314181,Yes,11
CO,2449051,No,11
CO,4232617,DK,11
CO,4988179,DK,11
CO,1881350,Yes,11
CO,3448466,DK,11
CO,2956638,Yes,11
CO,3074037,No,11
CO,622974,No,11
CO,4388049,No,11
CO,4135779,Yes,11
CO,2037127,No,11
CO,2122304,DK,11
CO,2328258,DK,11
CO,821258,DK,11
CO,3910212,No,11
CO,335568,DK,11
CO,4291774,DK,11
CO,2641112,Yes,11
CO,4133497,DK,11
CO,3722480,DK,11
CO,2830088,No,11
CO,4146329,Yes,11
CO,3179046,DK,11
CO,615105,No,11
